Driver,LapNumber,LapTime,Compound,TyreLife,Position,Time,PitInTime,PittedThisLap,TrackStatus,LapSeconds,PersonalDelta,CumSeconds,Interval
OCO,76.0,0 days 00:01:16.992000,SOFT,9.0,10.0,0 days 03:16:54.343000,,False,1,76.992,0.04000000000000625,11814.343,2.128000000000611
OCO,77.0,0 days 00:01:16.914000,SOFT,10.0,10.0,0 days 03:18:11.257000,,False,1,76.914,-0.07800000000000296,11891.257,2.55199999999968
OCO,78.0,0 days 00:01:17.057000,SOFT,11.0,10.0,0 days 03:19:28.314000,,False,1,77.057,0.14300000000000068,11968.314,3.0979999999999563
PER,1.0,0 days 00:01:35.173000,SOFT,1.0,14.0,0 days 00:56:55.039000,,False,12,95.173,,3415.039,0.4450000000001637
PER,2.0,0 days 00:01:21.504000,SOFT,2.0,14.0,0 days 00:58:16.543000,,False,1,81.504,-13.668999999999997,3496.543,0.7910000000001673
PER,3.0,0 days 00:01:20.479000,SOFT,3.0,14.0,0 days 00:59:37.022000,,False,1,80.479,-1.0250000000000057,3577.022,0.7869999999998072
PER,4.0,0 days 00:01:40.066000,SOFT,4.0,16.0,0 days 01:01:17.088000,0 days 01:00:50.721000,True,1,100.066,19.587000000000003,3677.088,18.172000000000025
PER,5.0,0 days 00:01:22.032000,MEDIUM,1.0,16.0,0 days 01:02:39.120000,,False,1,82.032,-18.034000000000006,3759.12,20.759000000000015
PER,6.0,0 days 00:01:19.524000,MEDIUM,2.0,16.0,0 days 01:03:58.644000,,False,1,79.524,-2.5079999999999956,3838.644,20.700999999999567
PER,7.0,0 days 00:01:17.890000,MEDIUM,3.0,16.0,0 days 01:05:16.534000,,False,1,77.89,-1.6340000000000003,3916.534,18.884000000000015
PER,8.0,0 days 00:01:18.694000,MEDIUM,4.0,16.0,0 days 01:06:35.228000,,False,1,78.694,0.804000000000002,3995.228,18.255999999999858
PER,9.0,0 days 00:01:31.503000,MEDIUM,5.0,18.0,0 days 01:08:06.731000,0 days 01:07:47.749000,True,1,91.503,12.808999999999997,4086.731,3.4820000000004256
PER,10.0,0 days 00:01:22.204000,MEDIUM,6.0,18.0,0 days 01:09:28.935000,,False,1,82.204,-9.299000000000007,4168.935,6.372000000000298
PER,11.0,0 days 00:01:18.736000,MEDIUM,7.0,18.0,0 days 01:10:47.671000,,False,1,78.736,-3.4679999999999893,4247.671,5.565000000000509
PER,12.0,0 days 00:01:21.649000,MEDIUM,8.0,18.0,0 days 01:12:09.320000,,False,1,81.649,2.9129999999999967,4329.32,7.77599999999984
PER,13.0,0 days 00:01:20.223000,MEDIUM,9.0,18.0,0 days 01:13:29.543000,,False,1,80.223,-1.426000000000002,4409.543,8.858999999999469
PER,14.0,0 days 00:01:18.510000,MEDIUM,10.0,18.0,0 days 01:14:48.053000,,False,1,78.51,-1.7129999999999939,4488.053,6.469000000000051
PER,15.0,0 days 00:01:20.811000,MEDIUM,11.0,18.0,0 days 01:16:08.864000,,False,1,80.811,2.301000000000002,4568.864,5.658999999999651
PER,16.0,0 days 00:01:18.578000,MEDIUM,12.0,18.0,0 days 01:17:27.442000,,False,1,78.578,-2.233000000000004,4647.442,2.7960000000002765
PER,17.0,0 days 00:01:19.129000,MEDIUM,13.0,18.0,0 days 01:18:46.571000,,False,1,79.129,0.5510000000000019,4726.571,2.3140000000003056
PER,18.0,0 days 00:01:18.700000,MEDIUM,14.0,18.0,0 days 01:20:05.271000,,False,1,78.7,-0.42900000000000205,4805.271,1.6829999999999927
PER,19.0,0 days 00:01:18.907000,MEDIUM,15.0,18.0,0 days 01:21:24.178000,,False,1,78.907,0.20699999999999363,4884.178,1.344000000000051
PER,20.0,0 days 00:01:18.930000,MEDIUM,16.0,18.0,0 days 01:22:43.108000,,False,1,78.93,0.023000000000010346,4963.108,1.1270000000004075
PER,21.0,0 days 00:01:19.091000,MEDIUM,17.0,18.0,0 days 01:24:02.199000,,False,1,79.091,0.16099999999998715,5042.199,0.8849999999993088
PER,22.0,0 days 00:01:20.559000,MEDIUM,18.0,18.0,0 days 01:25:22.758000,,False,1,80.559,1.4680000000000035,5122.758,2.0479999999997744
PER,23.0,0 days 00:01:19.500000,MEDIUM,19.0,18.0,0 days 01:26:42.258000,,False,1,79.5,-1.0589999999999975,5202.258,2.0770000000002256
PER,24.0,0 days 00:01:19.325000,MEDIUM,20.0,18.0,0 days 01:28:01.583000,,False,1,79.325,-0.17499999999999716,5281.583,2.355999999999767
PER,25.0,0 days 00:01:19.538000,MEDIUM,21.0,18.0,0 days 01:29:21.121000,,False,1,79.538,0.21299999999999386,5361.121,3.020999999999731
PER,26.0,0 days 00:01:18.698000,MEDIUM,22.0,18.0,0 days 01:30:39.819000,,False,1,78.698,-0.8400000000000034,5439.819,2.4760000000005675
PER,27.0,0 days 00:01:18.770000,MEDIUM,23.0,18.0,0 days 01:31:58.589000,,False,1,78.77,0.07200000000000273,5518.589,2.036000000000058
PER,28.0,0 days 00:01:18.848000,MEDIUM,24.0,18.0,0 days 01:33:17.437000,,False,1,78.848,0.07800000000000296,5597.437,1.706000000000131
PER,29.0,0 days 00:01:18.872000,MEDIUM,25.0,18.0,0 days 01:34:36.309000,,False,1,78.872,0.02400000000000091,5676.309,1.610000000000582
PER,30.0,0 days 00:01:18.903000,MEDIUM,26.0,18.0,0 days 01:35:55.212000,,False,1,78.903,0.03100000000000591,5755.212,1.4680000000007567
PER,31.0,0 days 00:01:19.338000,MEDIUM,27.0,18.0,0 days 01:37:14.550000,,False,1,79.338,0.43499999999998806,5834.55,1.8400000000001455
PER,32.0,0 days 00:01:19.656000,MEDIUM,28.0,18.0,0 days 01:38:34.206000,,False,1,79.656,0.31800000000001205,5914.206,2.4440000000004147
PER,33.0,0 days 00:01:19.917000,MEDIUM,29.0,18.0,0 days 01:39:54.123000,,False,1,79.917,0.2609999999999957,5994.123,3.1419999999998254
PER,34.0,0 days 00:01:19.981000,MEDIUM,30.0,18.0,0 days 01:41:14.104000,,False,1,79.981,0.06399999999999295,6074.104,4.173000000000684
PER,35.0,0 days 00:01:21.476000,MEDIUM,31.0,18.0,0 days 01:42:35.580000,,False,1,81.476,1.4950000000000045,6155.58,6.550000000000182
PER,36.0,0 days 00:01:19.751000,MEDIUM,32.0,18.0,0 days 01:43:55.331000,,False,1,79.751,-1.7249999999999943,6235.331,7.456000000000131
PER,37.0,0 days 00:01:19.799000,MEDIUM,33.0,18.0,0 days 01:45:15.130000,,False,1,79.799,0.04800000000000182,6315.13,8.247000000000298
PER,38.0,0 days 00:01:19.370000,MEDIUM,34.0,18.0,0 days 01:46:34.500000,,False,1,79.37,-0.42900000000000205,6394.5,8.425000000000182
PER,39.0,0 days 00:01:21.687000,MEDIUM,35.0,18.0,0 days 01:47:56.187000,,False,1,81.687,2.316999999999993,6476.187,10.876000000000204
PER,40.0,0 days 00:01:22.330000,MEDIUM,36.0,18.0,0 days 01:49:18.517000,,False,1,82.33,0.6430000000000007,6558.517,10.390999999999622
PER,41.0,0 days 00:01:20.839000,MEDIUM,37.0,18.0,0 days 01:50:39.356000,,False,1,80.839,-1.4909999999999997,6639.356,11.86999999999989
PER,42.0,0 days 00:01:22.094000,MEDIUM,38.0,18.0,0 days 01:52:01.450000,,False,1,82.094,1.2549999999999955,6721.45,14.969000000000051
PER,43.0,0 days 00:01:21.039000,MEDIUM,39.0,18.0,0 days 01:53:22.489000,,False,1,81.039,-1.0549999999999926,6802.489,16.703999999999724
PER,44.0,0 days 00:01:21.217000,MEDIUM,40.0,18.0,0 days 01:54:43.706000,,False,1,81.217,0.17799999999999727,6883.706,18.493000000000393
PER,45.0,0 days 00:01:19.567000,MEDIUM,41.0,17.0,0 days 01:56:03.273000,,False,1,79.567,-1.6500000000000057,6963.273,18.82300000000032
PER,46.0,0 days 00:01:19.155000,MEDIUM,42.0,17.0,0 days 01:57:22.428000,,False,1,79.155,-0.41199999999999193,7042.428,18.39599999999973
PER,47.0,0 days 00:01:19.032000,MEDIUM,43.0,17.0,0 days 01:58:41.460000,,False,1,79.032,-0.12300000000000466,7121.46,15.278000000000247
PER,48.0,0 days 00:01:21.387000,MEDIUM,44.0,17.0,0 days 02:00:02.847000,,False,1,81.387,2.355000000000004,7202.847,12.963999999999942
PER,49.0,0 days 00:01:20.917000,MEDIUM,45.0,17.0,0 days 02:01:23.764000,,False,1,80.917,-0.46999999999999886,7283.764,13.931000000000495
PER,50.0,0 days 00:01:21.591000,MEDIUM,46.0,17.0,0 days 02:02:45.355000,,False,1,81.591,0.6739999999999924,7365.355,16.16099999999915
PER,51.0,0 days 00:01:22.941000,MEDIUM,47.0,17.0,0 days 02:04:08.296000,,False,1,82.941,1.3500000000000085,7448.296,19.286000000000058
PER,52.0,0 days 00:01:20.832000,MEDIUM,48.0,17.0,0 days 02:05:29.128000,,False,1,80.832,-2.109000000000009,7529.128,20.82799999999952
PER,53.0,0 days 00:01:20.833000,MEDIUM,49.0,17.0,0 days 02:06:49.961000,,False,1,80.833,0.0010000000000047748,7609.961,20.335000000000036
PER,54.0,0 days 00:01:20.051000,MEDIUM,50.0,17.0,0 days 02:08:10.012000,,False,1,80.051,-0.7819999999999965,7690.012,17.277999999999338
PER,55.0,0 days 00:01:21.863000,MEDIUM,51.0,17.0,0 days 02:09:31.875000,,False,1,81.863,1.8119999999999976,7771.875,19.58100000000013
PER,56.0,0 days 00:01:19.824000,MEDIUM,52.0,17.0,0 days 02:10:51.699000,,False,1,79.824,-2.0390000000000015,7851.699,20.071999999999207
PER,57.0,0 days 00:01:21.055000,MEDIUM,53.0,16.0,0 days 02:12:12.754000,,False,124,81.055,1.2310000000000088,7932.754,27.14099999999962
PER,58.0,0 days 00:01:48.502000,MEDIUM,54.0,16.0,0 days 02:14:01.256000,,False,4,108.502,27.44699999999999,8041.256,20.35900000000038
PER,59.0,0 days 00:01:57.191000,MEDIUM,55.0,16.0,0 days 02:15:58.447000,0 days 02:15:33.220000,True,4,117.191,8.689000000000007,8158.447,24.23700000000008
PER,60.0,0 days 00:01:35.590000,SOFT,1.0,16.0,0 days 02:17:34.037000,,False,4,95.59,-21.601,8254.037,27.45100000000093
PER,61.0,0 days 00:01:26.682000,SOFT,2.0,16.0,0 days 02:19:00.719000,,False,4,86.682,-8.908000000000001,8340.719,3.951999999999316
PER,62.0,0 days 00:01:31.661000,SOFT,3.0,16.0,0 days 02:20:32.380000,,False,4,91.661,4.978999999999999,8432.38,1.9259999999994761
PER,63.0,0 days 00:01:23.608000,SOFT,4.0,16.0,0 days 02:21:55.988000,,False,4,83.608,-8.052999999999997,8515.988,1.5519999999996799
PER,64.0,0 days 00:01:21.255000,SOFT,5.0,16.0,0 days 02:23:17.243000,,False,412,81.255,-2.3530000000000086,8597.243,0.6849999999994907
PER,65.0,0 days 00:01:56.375000,SOFT,6.0,15.0,0 days 02:25:13.618000,0 days 02:24:50.586000,True,24,116.375,35.120000000000005,8713.618,1.5090000000000146
PER,66.0,0 days 00:01:45.310000,SOFT,7.0,15.0,0 days 02:26:58.928000,,False,4,105.31,-11.064999999999998,8818.928,0.5239999999994325
PER,67.0,,SOFT,8.0,15.0,0 days 03:02:32.299000,0 days 02:28:46.028000,True,451,,,10952.299,3.625
PER,68.0,0 days 00:02:29.156000,SOFT,7.0,15.0,0 days 03:05:01.455000,0 days 03:03:56.288000,True,14,149.156,,11101.455,2.543999999999869
PER,69.0,0 days 00:01:27.787000,SOFT,1.0,15.0,0 days 03:06:29.242000,,False,4,87.787,-61.369,11189.242,1.0140000000010332
PER,70.0,0 days 00:02:24.525000,SOFT,2.0,15.0,0 days 03:08:53.767000,,False,41,144.525,56.738,11333.767,0.2459999999991851
PER,71.0,0 days 00:01:29.934000,SOFT,3.0,12.0,0 days 03:10:23.701000,,False,12,89.934,-54.59100000000001,11423.701,0.6699999999982538
PER,72.0,0 days 00:01:20.966000,SOFT,4.0,12.0,0 days 03:11:44.667000,,False,1,80.966,-8.968000000000004,11504.667,0.227999999999156
PER,73.0,0 days 00:01:19.857000,SOFT,5.0,11.0,0 days 03:13:04.524000,,False,1,79.857,-1.1089999999999947,11584.524,1.3469999999997526
PER,74.0,0 days 00:01:17.518000,SOFT,6.0,11.0,0 days 03:14:22.042000,,False,1,77.518,-2.3389999999999986,11662.042,1.643000000000029
PER,75.0,0 days 00:01:17.393000,SOFT,7.0,11.0,0 days 03:15:39.435000,,False,1,77.393,-0.125,11739.435,2.083999999998923
PER,76.0,0 days 00:01:17.117000,SOFT,8.0,11.0,0 days 03:16:56.552000,,False,1,77.117,-0.27599999999999625,11816.552,2.208999999998923
PER,77.0,0 days 00:01:16.894000,SOFT,9.0,11.0,0 days 03:18:13.446000,,False,1,76.894,-0.22299999999999898,11893.446,2.1890000000003056
PER,78.0,0 days 00:01:16.891000,SOFT,10.0,11.0,0 days 03:19:30.337000,,False,1,76.891,-0.0030000000000001137,11970.337,2.0229999999992287
PIA,1.0,0 days 00:01:29.360000,MEDIUM,1.0,6.0,0 days 00:56:49.226000,,False,12,89.36,,3409.226,1.6840000000001965
PIA,2.0,0 days 00:01:20.454000,MEDIUM,2.0,6.0,0 days 00:58:09.680000,,False,1,80.454,-8.906000000000006,3489.68,2.1119999999996253
PIA,3.0,0 days 00:01:19.776000,MEDIUM,3.0,6.0,0 days 00:59:29.456000,,False,1,79.776,-0.6779999999999973,3569.456,3.4770000000003165
PIA,4.0,0 days 00:01:18.886000,MEDIUM,4.0,6.0,0 days 01:00:48.342000,,False,1,78.886,-0.8900000000000006,3648.342,4.266000000000076
PIA,5.0,0 days 00:01:18.072000,MEDIUM,5.0,6.0,0 days 01:02:06.414000,,False,1,78.072,-0.813999999999993,3726.414,4.7400000000002365
PIA,6.0,0 days 00:01:18.238000,MEDIUM,6.0,6.0,0 days 01:03:24.652000,,False,1,78.238,0.16599999999999682,3804.652,5.721000000000004
PIA,7.0,0 days 00:01:17.573000,MEDIUM,7.0,6.0,0 days 01:04:42.225000,,False,1,77.573,-0.6650000000000063,3882.225,6.139000000000124
PIA,8.0,0 days 00:01:17.187000,MEDIUM,8.0,6.0,0 days 01:05:59.412000,,False,1,77.187,-0.3859999999999957,3959.412,6.13799999999992
PIA,9.0,0 days 00:01:17.194000,MEDIUM,9.0,6.0,0 days 01:07:16.606000,,False,1,77.194,0.007000000000005002,4036.606,5.980000000000018
PIA,10.0,0 days 00:01:17.180000,MEDIUM,10.0,6.0,0 days 01:08:33.786000,,False,1,77.18,-0.013999999999995794,4113.786,5.938000000000102
PIA,11.0,0 days 00:01:17.889000,MEDIUM,11.0,6.0,0 days 01:09:51.675000,,False,1,77.889,0.708999999999989,4191.675,6.462999999999738
PIA,12.0,0 days 00:01:17.939000,MEDIUM,12.0,6.0,0 days 01:11:09.614000,,False,1,77.939,0.04999999999999716,4269.614,6.805999999999585
PIA,13.0,0 days 00:01:18.468000,MEDIUM,13.0,6.0,0 days 01:12:28.082000,,False,1,78.468,0.5290000000000106,4348.082,7.38300000000072
PIA,14.0,0 days 00:01:18.181000,MEDIUM,14.0,6.0,0 days 01:13:46.263000,,False,1,78.181,-0.28700000000000614,4426.263,6.984999999999673
PIA,15.0,0 days 00:01:18.965000,MEDIUM,15.0,6.0,0 days 01:15:05.228000,,False,1,78.965,0.784000000000006,4505.228,7.945999999999913
PIA,16.0,0 days 00:01:19.568000,MEDIUM,16.0,6.0,0 days 01:16:24.796000,,False,1,79.568,0.6029999999999944,4584.796,9.046000000000276
PIA,17.0,0 days 00:01:19.139000,MEDIUM,17.0,6.0,0 days 01:17:43.935000,,False,1,79.139,-0.42900000000000205,4663.935,9.774000000000342
PIA,18.0,0 days 00:01:18.513000,MEDIUM,18.0,6.0,0 days 01:19:02.448000,,False,1,78.513,-0.6259999999999906,4742.448,9.813000000000102
PIA,19.0,0 days 00:01:18.220000,MEDIUM,19.0,6.0,0 days 01:20:20.668000,,False,1,78.22,-0.29300000000000637,4820.668,8.810999999999694
PIA,20.0,0 days 00:01:18.082000,MEDIUM,20.0,6.0,0 days 01:21:38.750000,,False,1,78.082,-0.13800000000000523,4898.75,8.069999999999709
PIA,21.0,0 days 00:01:18.198000,MEDIUM,21.0,6.0,0 days 01:22:56.948000,,False,1,78.198,0.11599999999999966,4976.948,7.039000000000669
PIA,22.0,0 days 00:01:18.230000,MEDIUM,22.0,6.0,0 days 01:24:15.178000,,False,1,78.23,0.03200000000001069,5055.178,5.908999999999651
PIA,23.0,0 days 00:01:18.388000,MEDIUM,23.0,6.0,0 days 01:25:33.566000,,False,1,78.388,0.15800000000000125,5133.566,5.246999999999389
PIA,24.0,0 days 00:01:18.088000,MEDIUM,24.0,6.0,0 days 01:26:51.654000,,False,1,78.088,-0.30000000000001137,5211.654,4.440000000000509
PIA,25.0,0 days 00:01:18.290000,MEDIUM,25.0,6.0,0 days 01:28:09.944000,,False,1,78.29,0.2020000000000124,5289.944,3.1970000000001164
PIA,26.0,0 days 00:01:18.662000,MEDIUM,26.0,6.0,0 days 01:29:28.606000,,False,1,78.662,0.3719999999999999,5368.606,3.0649999999996
PIA,27.0,0 days 00:01:18.637000,MEDIUM,27.0,6.0,0 days 01:30:47.243000,,False,1,78.637,-0.025000000000005684,5447.243,2.519000000000233
PIA,28.0,0 days 00:01:18.707000,MEDIUM,28.0,6.0,0 days 01:32:05.950000,,False,1,78.707,0.06999999999999318,5525.95,2.46100000000024
PIA,29.0,0 days 00:01:18.479000,MEDIUM,29.0,6.0,0 days 01:33:24.429000,,False,1,78.479,-0.22799999999999443,5604.429,2.225000000000364
PIA,30.0,0 days 00:01:18.607000,MEDIUM,30.0,6.0,0 days 01:34:43.036000,,False,1,78.607,0.1280000000000001,5683.036,2.0789999999997235
PIA,31.0,0 days 00:01:18.660000,MEDIUM,31.0,5.0,0 days 01:36:01.696000,,False,1,78.66,0.05299999999999727,5761.696,2.5280000000002474
PIA,32.0,0 days 00:01:18.177000,MEDIUM,32.0,4.0,0 days 01:37:19.873000,,False,1,78.177,-0.4829999999999899,5839.873,21.167999999999665
PIA,33.0,0 days 00:01:18.112000,MEDIUM,33.0,4.0,0 days 01:38:37.985000,,False,1,78.112,-0.06500000000001194,5917.985,22.61999999999989
PIA,34.0,0 days 00:01:18.410000,MEDIUM,34.0,4.0,0 days 01:39:56.395000,,False,1,78.41,0.2980000000000018,5996.395,24.230000000000473
PIA,35.0,0 days 00:01:18.560000,MEDIUM,35.0,4.0,0 days 01:41:14.955000,,False,1,78.56,0.15000000000000568,6074.955,19.71900000000005
PIA,36.0,0 days 00:01:18.324000,MEDIUM,36.0,4.0,0 days 01:42:33.279000,,False,1,78.324,-0.2360000000000042,6153.279,14.61700000000019
PIA,37.0,0 days 00:01:17.918000,MEDIUM,37.0,4.0,0 days 01:43:51.197000,,False,1,77.918,-0.4059999999999917,6231.197,14.88299999999981
PIA,38.0,0 days 00:01:18.287000,MEDIUM,38.0,4.0,0 days 01:45:09.484000,,False,1,78.287,0.3689999999999998,6309.484,16.298000000000684
PIA,39.0,0 days 00:01:18.171000,MEDIUM,39.0,4.0,0 days 01:46:27.655000,,False,1,78.171,-0.11599999999999966,6387.655,17.899999999999636
PIA,40.0,0 days 00:01:19.349000,MEDIUM,40.0,4.0,0 days 01:47:47.004000,,False,1,79.349,1.1779999999999973,6467.004,20.68499999999949
PIA,41.0,0 days 00:01:18.557000,MEDIUM,41.0,4.0,0 days 01:49:05.561000,,False,1,78.557,-0.7920000000000016,6545.561,21.36999999999989
PIA,42.0,0 days 00:01:18.686000,MEDIUM,42.0,4.0,0 days 01:50:24.247000,,False,1,78.686,0.1290000000000049,6624.247,22.520000000000437
PIA,43.0,0 days 00:01:19.093000,MEDIUM,43.0,4.0,0 days 01:51:43.340000,,False,1,79.093,0.4069999999999965,6703.34,25.03899999999976
PIA,44.0,0 days 00:01:19.279000,MEDIUM,44.0,4.0,0 days 01:53:02.619000,,False,1,79.279,0.18599999999999284,6782.619,27.972999999999956
PIA,45.0,0 days 00:01:19.664000,MEDIUM,45.0,4.0,0 days 01:54:22.283000,,False,1,79.664,0.3850000000000051,6862.283,31.09900000000016
PIA,46.0,0 days 00:01:19.345000,MEDIUM,46.0,4.0,0 days 01:55:41.628000,,False,1,79.345,-0.3190000000000026,6941.628,34.172999999999774
PIA,47.0,0 days 00:01:19.575000,MEDIUM,47.0,4.0,0 days 01:57:01.203000,,False,1,79.575,0.23000000000000398,7021.203,37.71100000000024
PIA,48.0,0 days 00:01:36.741000,MEDIUM,48.0,6.0,0 days 01:58:37.944000,0 days 01:58:14.568000,True,1,96.741,17.165999999999997,7117.944,7.8070000000006985
PIA,49.0,0 days 00:01:23.646000,HARD,1.0,6.0,0 days 02:00:01.590000,,False,1,83.646,-13.094999999999999,7201.59,13.563000000000102
PIA,50.0,0 days 00:01:18.189000,HARD,2.0,6.0,0 days 02:01:19.779000,,False,1,78.189,-5.457000000000008,7279.779,14.248000000000502
PIA,51.0,0 days 00:01:17.423000,HARD,3.0,6.0,0 days 02:02:37.202000,,False,1,77.423,-0.7659999999999911,7357.202,13.896999999999935
PIA,52.0,0 days 00:01:16.863000,HARD,4.0,6.0,0 days 02:03:54.065000,,False,1,76.863,-0.5600000000000023,7434.065,12.844000000000051
PIA,53.0,0 days 00:01:16.696000,HARD,5.0,6.0,0 days 02:05:10.761000,,False,1,76.696,-0.1670000000000016,7510.761,11.812000000000808
PIA,54.0,0 days 00:01:17.252000,HARD,6.0,6.0,0 days 02:06:28.013000,,False,1,77.252,0.5559999999999974,7588.013,10.269999999999527
PIA,55.0,0 days 00:01:16.827000,HARD,7.0,6.0,0 days 02:07:44.840000,,False,1,76.827,-0.42499999999999716,7664.84,9.423999999999978
PIA,56.0,0 days 00:01:16.600000,HARD,8.0,6.0,0 days 02:09:01.440000,,False,1,76.6,-0.22700000000000387,7741.44,8.672999999999774
PIA,57.0,0 days 00:01:17.104000,HARD,9.0,6.0,0 days 02:10:18.544000,,False,1,77.104,0.5040000000000049,7818.544,8.182999999999993
PIA,58.0,0 days 00:01:16.541000,HARD,10.0,6.0,0 days 02:11:35.085000,,False,1,76.541,-0.5630000000000024,7895.085,7.444999999999709
PIA,59.0,0 days 00:01:57.353000,HARD,11.0,7.0,0 days 02:13:32.438000,0 days 02:13:01.802000,True,124,117.353,40.812,8012.438,2.8350000000000364
PIA,60.0,0 days 00:01:54.894000,SOFT,5.0,7.0,0 days 02:15:27.332000,0 days 02:15:07.906000,True,4,114.894,-2.458999999999989,8127.332,4.593000000000757
PIA,61.0,0 days 00:01:30.466000,SOFT,6.0,7.0,0 days 02:16:57.798000,,False,4,90.466,-24.42800000000001,8217.798,1.8760000000002037
PIA,62.0,0 days 00:01:57.761000,SOFT,7.0,7.0,0 days 02:18:55.559000,,False,4,117.761,27.295,8335.559,1.1959999999999127
PIA,63.0,0 days 00:01:33.879000,SOFT,8.0,7.0,0 days 02:20:29.438000,,False,4,93.879,-23.88199999999999,8429.438,2.1159999999999854
PIA,64.0,0 days 00:01:24.159000,SOFT,9.0,7.0,0 days 02:21:53.597000,,False,4,84.159,-9.719999999999999,8513.597,1.5979999999999563
PIA,65.0,0 days 00:01:22.472000,SOFT,10.0,6.0,0 days 02:23:16.069000,,False,412,82.472,-1.6870000000000118,8596.069,2.2600000000002183
PIA,66.0,0 days 00:01:54.735000,SOFT,11.0,6.0,0 days 02:25:10.804000,0 days 02:24:48.195000,True,24,114.735,32.263000000000005,8710.804,2.5940000000009604
PIA,67.0,0 days 00:01:46.726000,SOFT,12.0,6.0,0 days 02:26:57.530000,,False,4,106.726,-8.009,8817.53,2.9099999999998545
PIA,68.0,,SOFT,13.0,6.0,0 days 03:04:33.510000,0 days 02:28:42.653000,True,451,,,11073.51,3.286000000000058
PIA,69.0,0 days 00:01:35.910000,SOFT,5.0,6.0,0 days 03:06:09.420000,,False,14,95.91,,11169.42,2.6740000000008877
PIA,70.0,,SOFT,6.0,6.0,0 days 03:08:52.008000,,False,41,,,11332.008,0.39799999999922875
PIA,71.0,0 days 00:01:27.966000,SOFT,7.0,6.0,0 days 03:10:19.974000,,False,12,87.966,,11419.974,0.7360000000007858
PIA,72.0,0 days 00:01:18.759000,SOFT,8.0,5.0,0 days 03:11:38.733000,,False,1,78.759,-9.206999999999994,11498.733,0.9979999999995925
PIA,73.0,0 days 00:01:16.688000,SOFT,9.0,5.0,0 days 03:12:55.421000,,False,1,76.688,-2.070999999999998,11575.421,0.8729999999995925
PIA,74.0,0 days 00:01:16.187000,SOFT,10.0,5.0,0 days 03:14:11.608000,,False,1,76.187,-0.5010000000000048,11651.608,0.4320000000006985
PIA,75.0,0 days 00:01:16.258000,SOFT,11.0,5.0,0 days 03:15:27.866000,,False,1,76.258,0.07099999999999795,11727.866,0.6020000000007713
PIA,76.0,0 days 00:01:15.816000,SOFT,12.0,5.0,0 days 03:16:43.682000,,False,1,75.816,-0.44199999999999307,11803.682,0.5200000000004366
PIA,77.0,0 days 00:01:15.846000,SOFT,13.0,5.0,0 days 03:17:59.528000,,False,1,75.846,0.030000000000001137,11879.528,0.6970000000001164
PIA,78.0,0 days 00:01:15.862000,SOFT,14.0,5.0,0 days 03:19:15.390000,,False,1,75.862,0.015999999999991132,11955.39,0.7860000000000582
RUS,1.0,0 days 00:01:27.676000,MEDIUM,1.0,5.0,0 days 00:56:47.542000,,False,12,87.676,,3407.542,0.9349999999999454
RUS,2.0,0 days 00:01:20.026000,MEDIUM,2.0,5.0,0 days 00:58:07.568000,,False,1,80.026,-7.650000000000006,3487.568,1.7830000000003565
RUS,3.0,0 days 00:01:18.411000,MEDIUM,3.0,5.0,0 days 00:59:25.979000,,False,1,78.411,-1.6149999999999949,3565.979,2.0539999999996326
RUS,4.0,0 days 00:01:18.097000,MEDIUM,4.0,5.0,0 days 01:00:44.076000,,False,1,78.097,-0.31400000000000716,3644.076,2.599999999999909
RUS,5.0,0 days 00:01:17.598000,MEDIUM,5.0,5.0,0 days 01:02:01.674000,,False,1,77.598,-0.4989999999999952,3721.674,2.7959999999998217
RUS,6.0,0 days 00:01:17.257000,MEDIUM,6.0,5.0,0 days 01:03:18.931000,,False,1,77.257,-0.340999999999994,3798.931,2.4470000000001164
RUS,7.0,0 days 00:01:17.155000,MEDIUM,7.0,5.0,0 days 01:04:36.086000,,False,1,77.155,-0.10200000000000387,3876.086,2.173999999999978
RUS,8.0,0 days 00:01:17.188000,MEDIUM,8.0,5.0,0 days 01:05:53.274000,,False,1,77.188,0.03300000000000125,3953.274,1.6729999999997744
RUS,9.0,0 days 00:01:17.352000,MEDIUM,9.0,5.0,0 days 01:07:10.626000,,False,1,77.352,0.16400000000000148,4030.626,1.7090000000002874
RUS,10.0,0 days 00:01:17.222000,MEDIUM,10.0,5.0,0 days 01:08:27.848000,,False,1,77.222,-0.13000000000000966,4107.848,1.7929999999996653
RUS,11.0,0 days 00:01:17.364000,MEDIUM,11.0,5.0,0 days 01:09:45.212000,,False,1,77.364,0.14200000000001012,4185.212,1.6270000000004075
RUS,12.0,0 days 00:01:17.596000,MEDIUM,12.0,5.0,0 days 01:11:02.808000,,False,1,77.596,0.23199999999999932,4262.808,1.5119999999997162
RUS,13.0,0 days 00:01:17.891000,MEDIUM,13.0,5.0,0 days 01:12:20.699000,,False,1,77.891,0.2950000000000017,4340.699,0.8629999999993743
RUS,14.0,0 days 00:01:18.579000,MEDIUM,14.0,5.0,0 days 01:13:39.278000,,False,1,78.579,0.6879999999999882,4419.278,0.9499999999998181
RUS,15.0,0 days 00:01:18.004000,MEDIUM,15.0,5.0,0 days 01:14:57.282000,,False,1,78.004,-0.5749999999999886,4497.282,0.6770000000005894
RUS,16.0,0 days 00:01:18.468000,MEDIUM,16.0,5.0,0 days 01:16:15.750000,,False,1,78.468,0.46399999999999864,4575.75,0.9059999999999491
